Gene ID	CCDS ID
ENSMUSG00000086484	
ENSMUSG00000017764	CCDS17059
ENSMUSG00000020160	
ENSMUSG00000062169	
ENSMUSG00000032739	CCDS37569
ENSMUSG00000043461	CCDS38453
ENSMUSG00000089715	CCDS37142
ENSMUSG00000017764	
ENSMUSG00000028524	CCDS71429
ENSMUSG00000028524	
ENSMUSG00000025869	CCDS26531
ENSMUSG00000075574	CCDS36944
ENSMUSG00000032504	CCDS23588
ENSMUSG00000028524	CCDS71430
ENSMUSG00000037638	
ENSMUSG00000051528	
ENSMUSG00000089715	
ENSMUSG00000028524	
ENSMUSG00000025869	
ENSMUSG00000032739	
ENSMUSG00000028524	
ENSMUSG00000022540	CCDS79419
ENSMUSG00000089715	
ENSMUSG00000107173	
ENSMUSG00000051528	CCDS15538
ENSMUSG00000032739	
ENSMUSG00000025869	
ENSMUSG00000037638	CCDS49190
ENSMUSG00000020160	CCDS56760
ENSMUSG00000089715	
ENSMUSG00000089715	
ENSMUSG00000084979	
ENSMUSG00000037638	
ENSMUSG00000108945	
ENSMUSG00000022540	
ENSMUSG00000092412	
ENSMUSG00000050714	CCDS16001
ENSMUSG00000028475	
ENSMUSG00000032504	CCDS52947
ENSMUSG00000102371	
ENSMUSG00000020160	
ENSMUSG00000035232	CCDS30275
ENSMUSG00000022540	
ENSMUSG00000084990	
ENSMUSG00000050714	
ENSMUSG00000020160	
ENSMUSG00000075573	CCDS36945
ENSMUSG00000028475	
ENSMUSG00000022540	
ENSMUSG00000032504	
ENSMUSG00000050714	
ENSMUSG00000035232	
ENSMUSG00000020160	
ENSMUSG00000109319	
ENSMUSG00000035232	
ENSMUSG00000028524	CCDS18404
ENSMUSG00000032504	
ENSMUSG00000096135	
ENSMUSG00000022540	
ENSMUSG00000032504	
ENSMUSG00000097574	
ENSMUSG00000028524	
ENSMUSG00000032504	
ENSMUSG00000022540	
ENSMUSG00000062169	CCDS15582
ENSMUSG00000020160	
ENSMUSG00000020160	
ENSMUSG00000022540	
ENSMUSG00000028524	
ENSMUSG00000089715	
ENSMUSG00000084876	
ENSMUSG00000028795	CCDS18700
ENSMUSG00000062169	
ENSMUSG00000084876	
ENSMUSG00000066798	CCDS16000
ENSMUSG00000075572	CCDS36946
ENSMUSG00000095283	
ENSMUSG00000028524	
ENSMUSG00000020160	CCDS24453
ENSMUSG00000091950	
ENSMUSG00000023802	CCDS28364
ENSMUSG00000028524	
ENSMUSG00000089715	
ENSMUSG00000104244	
ENSMUSG00000062169	
ENSMUSG00000016495	CCDS29734
ENSMUSG00000066798	CCDS16000
ENSMUSG00000006724	CCDS24224
ENSMUSG00000030035	CCDS39529
ENSMUSG00000028795	
ENSMUSG00000028524	
ENSMUSG00000044807	CCDS24637
ENSMUSG00000103549	
ENSMUSG00000062169	
ENSMUSG00000022540	
ENSMUSG00000016495	
ENSMUSG00000087507	
ENSMUSG00000028524	
ENSMUSG00000030035	CCDS39528
ENSMUSG00000022540	
ENSMUSG00000104184	
ENSMUSG00000029022	CCDS18923
ENSMUSG00000044807	
ENSMUSG00000028795	
ENSMUSG00000028524	
ENSMUSG00000016495	CCDS29734
ENSMUSG00000028795	
ENSMUSG00000030035	
ENSMUSG00000031171	CCDS29994
ENSMUSG00000044807	
ENSMUSG00000022540	
ENSMUSG00000016495	
ENSMUSG00000030035	
ENSMUSG00000029022	CCDS18923
ENSMUSG00000044807	CCDS24637
ENSMUSG00000028795	
ENSMUSG00000006724	
ENSMUSG00000016495	
ENSMUSG00000099414	
ENSMUSG00000106967	
ENSMUSG00000046057	
ENSMUSG00000055033	
ENSMUSG00000030035	
ENSMUSG00000028795	
ENSMUSG00000016495	
ENSMUSG00000085181	
ENSMUSG00000006724	
ENSMUSG00000030035	
ENSMUSG00000055033	CCDS15539
ENSMUSG00000028795	
ENSMUSG00000107028	
ENSMUSG00000038298	CCDS17649
ENSMUSG00000052125	
ENSMUSG00000016495	
ENSMUSG00000028795	
ENSMUSG00000029022	
ENSMUSG00000031171	
ENSMUSG00000052125	
ENSMUSG00000030035	
ENSMUSG00000028795	
ENSMUSG00000052125	
ENSMUSG00000016495	
ENSMUSG00000030035	
ENSMUSG00000031171	CCDS72340
ENSMUSG00000098190	
ENSMUSG00000059654	CCDS20257
ENSMUSG00000030035	
ENSMUSG00000016495	
ENSMUSG00000038298	CCDS17649
ENSMUSG00000107114	
ENSMUSG00000054708	CCDS36001
ENSMUSG00000059654	CCDS20257
ENSMUSG00000078552	
ENSMUSG00000029022	
ENSMUSG00000028523	
ENSMUSG00000052125	
ENSMUSG00000016495	
ENSMUSG00000073423	
ENSMUSG00000020821	
ENSMUSG00000052125	
ENSMUSG00000038298	CCDS17649
ENSMUSG00000052125	
ENSMUSG00000054708	
ENSMUSG00000031171	
ENSMUSG00000059654	CCDS20257
ENSMUSG00000031171	
ENSMUSG00000078552	
ENSMUSG00000038298	CCDS17649
ENSMUSG00000039934	CCDS39021
ENSMUSG00000079806	
ENSMUSG00000031171	
ENSMUSG00000078552	CCDS57299
ENSMUSG00000038298	
ENSMUSG00000079806	
ENSMUSG00000029022	
ENSMUSG00000028523	CCDS18405
ENSMUSG00000039934	
ENSMUSG00000029022	
ENSMUSG00000105385	
ENSMUSG00000031171	
ENSMUSG00000039934	
ENSMUSG00000073423	CCDS37568
ENSMUSG00000028523	
ENSMUSG00000029022	
ENSMUSG00000029913	CCDS20208
ENSMUSG00000029022	
ENSMUSG00000081783	
ENSMUSG00000028523	
ENSMUSG00000052316	CCDS28099
ENSMUSG00000039934	
ENSMUSG00000098187	
ENSMUSG00000029913	
ENSMUSG00000025229	CCDS29872
ENSMUSG00000039934	
ENSMUSG00000073423	
ENSMUSG00000028523	CCDS51246
ENSMUSG00000029913	
ENSMUSG00000089837	CCDS27651
ENSMUSG00000028523	CCDS18405
ENSMUSG00000025229	
ENSMUSG00000039934	
ENSMUSG00000029913	
ENSMUSG00000073423	
ENSMUSG00000026840	
ENSMUSG00000025229	
ENSMUSG00000054708	
ENSMUSG00000039934	
ENSMUSG00000029913	
ENSMUSG00000049908	CCDS17651
ENSMUSG00000100003	
ENSMUSG00000029913	
ENSMUSG00000089837	CCDS27652
ENSMUSG00000039934	
ENSMUSG00000084087	
ENSMUSG00000029913	
ENSMUSG00000073423	
ENSMUSG00000100003	
ENSMUSG00000054708	
ENSMUSG00000047149	
ENSMUSG00000092394	
ENSMUSG00000037868	CCDS35927
ENSMUSG00000045969	
ENSMUSG00000032348	
ENSMUSG00000085041	
ENSMUSG00000047149	
ENSMUSG00000073423	
ENSMUSG00000085689	
ENSMUSG00000045969	
ENSMUSG00000038155	CCDS29412
ENSMUSG00000073423	
ENSMUSG00000056332	
ENSMUSG00000038754	CCDS29871
ENSMUSG00000047149	CCDS16250
ENSMUSG00000030304	CCDS20708
ENSMUSG00000045969	
ENSMUSG00000039899	CCDS19103
ENSMUSG00000062007	CCDS22410
ENSMUSG00000037868	
ENSMUSG00000026840	CCDS15903
ENSMUSG00000104920	
ENSMUSG00000100479	
ENSMUSG00000050671	CCDS70410
ENSMUSG00000037868	
ENSMUSG00000069855	
ENSMUSG00000062007	CCDS22410
ENSMUSG00000026840	
ENSMUSG00000032348	CCDS23357
ENSMUSG00000045969	CCDS22097
ENSMUSG00000024906	
ENSMUSG00000037868	
ENSMUSG00000075192	CCDS50625
ENSMUSG00000069855	
ENSMUSG00000099352	
ENSMUSG00000050671	
ENSMUSG00000086356	
ENSMUSG00000045969	
ENSMUSG00000050671	
ENSMUSG00000045969	
ENSMUSG00000101223	
ENSMUSG00000108181	
ENSMUSG00000069855	CCDS24810
ENSMUSG00000083864	
ENSMUSG00000045969	
ENSMUSG00000109252	
ENSMUSG00000054708	
ENSMUSG00000101223	
ENSMUSG00000037868	
ENSMUSG00000037868	
ENSMUSG00000082063	
ENSMUSG00000054708	
ENSMUSG00000062165	CCDS28431
ENSMUSG00000054708	
ENSMUSG00000037868	
ENSMUSG00000075190	
ENSMUSG00000031789	CCDS72151
ENSMUSG00000097175	
ENSMUSG00000026991	CCDS16052
ENSMUSG00000038304	CCDS17648
ENSMUSG00000048794	
ENSMUSG00000054708	
ENSMUSG00000075190	CCDS16251
ENSMUSG00000108909	
ENSMUSG00000048731	CCDS28559
ENSMUSG00000067949	
ENSMUSG00000024906	CCDS29467
ENSMUSG00000054708	
ENSMUSG00000093482	
ENSMUSG00000070522	
ENSMUSG00000031789	
ENSMUSG00000038304	CCDS17648
ENSMUSG00000109221	
ENSMUSG00000054708	
ENSMUSG00000024906	
ENSMUSG00000048731	
ENSMUSG00000100422	
ENSMUSG00000031789	
ENSMUSG00000038304	CCDS51011
ENSMUSG00000017832	
ENSMUSG00000054708	
ENSMUSG00000093482	
ENSMUSG00000048731	CCDS57061
ENSMUSG00000017832	CCDS48932
ENSMUSG00000054708	
ENSMUSG00000021604	CCDS26629
ENSMUSG00000064280	CCDS51427
ENSMUSG00000031930	CCDS40467
ENSMUSG00000057123	
ENSMUSG00000093482	
ENSMUSG00000108838	
ENSMUSG00000020883	CCDS25339
ENSMUSG00000093482	
ENSMUSG00000085776	
ENSMUSG00000021604	CCDS26629
ENSMUSG00000064280	
ENSMUSG00000048731	
ENSMUSG00000069729	
ENSMUSG00000031930	
ENSMUSG00000093482	
ENSMUSG00000057123	
ENSMUSG00000031789	
ENSMUSG00000085776	
ENSMUSG00000048731	CCDS28559
ENSMUSG00000026991	
ENSMUSG00000064280	
ENSMUSG00000022421	CCDS27653
ENSMUSG00000108902	
ENSMUSG00000057123	CCDS17652
ENSMUSG00000097669	
ENSMUSG00000031789	
ENSMUSG00000064280	
ENSMUSG00000020883	
ENSMUSG00000026991	
ENSMUSG00000069729	
ENSMUSG00000048731	
ENSMUSG00000031789	CCDS52641
ENSMUSG00000024906	
ENSMUSG00000022421	
ENSMUSG00000020883	
ENSMUSG00000064280	
ENSMUSG00000097900	
ENSMUSG00000094317	
ENSMUSG00000026991	
ENSMUSG00000024906	
ENSMUSG00000105275	
ENSMUSG00000031930	
ENSMUSG00000020883	
ENSMUSG00000031789	
ENSMUSG00000069729	
ENSMUSG00000022421	CCDS27653
ENSMUSG00000031930	
ENSMUSG00000106976	
ENSMUSG00000024906	
ENSMUSG00000020883	
ENSMUSG00000031789	
ENSMUSG00000079605	CCDS37520
ENSMUSG00000067006	CCDS35684
ENSMUSG00000020883	
ENSMUSG00000031930	
ENSMUSG00000024906	
ENSMUSG00000031789	
ENSMUSG00000085816	
ENSMUSG00000103797	
ENSMUSG00000085352	
ENSMUSG00000069729	
ENSMUSG00000026991	
ENSMUSG00000048794	
ENSMUSG00000020883	
ENSMUSG00000031930	
ENSMUSG00000031789	
ENSMUSG00000073144	
ENSMUSG00000106310	
ENSMUSG00000069729	
ENSMUSG00000067006	
ENSMUSG00000024906	
ENSMUSG00000031930	
ENSMUSG00000084896	
ENSMUSG00000024906	
ENSMUSG00000069729	CCDS49929
ENSMUSG00000067006	CCDS35684
ENSMUSG00000039873	CCDS38330
ENSMUSG00000031930	
ENSMUSG00000096127	
ENSMUSG00000024906	
ENSMUSG00000067006	CCDS35684
ENSMUSG00000031930	
ENSMUSG00000106974	
ENSMUSG00000018474	CCDS48825
ENSMUSG00000031930	
ENSMUSG00000026991	
ENSMUSG00000024906	
ENSMUSG00000110067	
ENSMUSG00000018474	
ENSMUSG00000107380	
ENSMUSG00000031930	
ENSMUSG00000046652	CCDS20068
ENSMUSG00000026991	
ENSMUSG00000103678	
ENSMUSG00000107380	
ENSMUSG00000026991	
ENSMUSG00000063531	
ENSMUSG00000018474	
ENSMUSG00000059775	
ENSMUSG00000029828	CCDS20132
ENSMUSG00000027690	CCDS50880
ENSMUSG00000059775	
ENSMUSG00000018474	
ENSMUSG00000106893	
ENSMUSG00000026991	
ENSMUSG00000101009	
ENSMUSG00000018474	
ENSMUSG00000003469	CCDS36971
ENSMUSG00000026991	
ENSMUSG00000107185	
ENSMUSG00000048794	CCDS51849
ENSMUSG00000027690	
ENSMUSG00000003469	
ENSMUSG00000018474	
ENSMUSG00000103898	
ENSMUSG00000026991	
ENSMUSG00000085223	
ENSMUSG00000027690	
ENSMUSG00000107233	
ENSMUSG00000026991	
ENSMUSG00000018474	
ENSMUSG00000095398	
ENSMUSG00000026991	
ENSMUSG00000086139	
ENSMUSG00000091329	
ENSMUSG00000022494	
ENSMUSG00000091329	
ENSMUSG00000018474	
ENSMUSG00000082207	
ENSMUSG00000026991	CCDS50588
ENSMUSG00000105395	
ENSMUSG00000107601	
ENSMUSG00000048794	
ENSMUSG00000028797	
ENSMUSG00000101009	
ENSMUSG00000036938	CCDS20045
ENSMUSG00000048794	
ENSMUSG00000101009	
ENSMUSG00000101280	
ENSMUSG00000106955	
ENSMUSG00000033350	CCDS52888
ENSMUSG00000048794	
ENSMUSG00000028797	
ENSMUSG00000036938	
ENSMUSG00000048794	
ENSMUSG00000028797	
ENSMUSG00000109557	
ENSMUSG00000030304	
ENSMUSG00000032412	CCDS23414
ENSMUSG00000106945	
ENSMUSG00000057789	CCDS28558
ENSMUSG00000030304	
ENSMUSG00000101009	
ENSMUSG00000109276	
ENSMUSG00000101009	
ENSMUSG00000030304	
ENSMUSG00000101009	
ENSMUSG00000032412	
ENSMUSG00000101009	
ENSMUSG00000108994	
ENSMUSG00000106779	
ENSMUSG00000032412	
ENSMUSG00000030304	
ENSMUSG00000101009	
ENSMUSG00000108994	
ENSMUSG00000057789	
ENSMUSG00000022494	CCDS49766
ENSMUSG00000030304	
ENSMUSG00000057789	
ENSMUSG00000107184	
ENSMUSG00000030304	
ENSMUSG00000111716	
ENSMUSG00000032946	CCDS37898
ENSMUSG00000057789	
ENSMUSG00000107017	
ENSMUSG00000042248	CCDS29799
ENSMUSG00000022494	CCDS49767
ENSMUSG00000032946	
ENSMUSG00000032946	
ENSMUSG00000086730	
ENSMUSG00000022494	
ENSMUSG00000086730	
ENSMUSG00000099955	
ENSMUSG00000063531	CCDS19093
ENSMUSG00000075189	
ENSMUSG00000109751	
ENSMUSG00000075189	
ENSMUSG00000099873	
ENSMUSG00000075189	CCDS79816
ENSMUSG00000036412	CCDS29275
ENSMUSG00000063531	
ENSMUSG00000032946	
ENSMUSG00000022842	CCDS37290
ENSMUSG00000005625	CCDS38541
ENSMUSG00000105528	
ENSMUSG00000109545	
ENSMUSG00000032946	
ENSMUSG00000024769	CCDS50365
ENSMUSG00000042599	CCDS51753
ENSMUSG00000106734	
ENSMUSG00000055833	
ENSMUSG00000032946	
ENSMUSG00000106734	
ENSMUSG00000046856	CCDS14998
ENSMUSG00000024769	
ENSMUSG00000054061	
ENSMUSG00000108974	
ENSMUSG00000106734	
ENSMUSG00000022842	
ENSMUSG00000106962	
ENSMUSG00000032946	
ENSMUSG00000033948	CCDS18520
ENSMUSG00000054061	
ENSMUSG00000106734	
ENSMUSG00000046856	
ENSMUSG00000042599	
ENSMUSG00000106734	
ENSMUSG00000032946	
ENSMUSG00000106803	
ENSMUSG00000106734	
ENSMUSG00000020821	CCDS24965
ENSMUSG00000107222	
ENSMUSG00000032946	
ENSMUSG00000028859	CCDS18640
ENSMUSG00000051515	
ENSMUSG00000015522	
ENSMUSG00000109308	
ENSMUSG00000107215	
ENSMUSG00000073791	
ENSMUSG00000096513	CCDS71903
ENSMUSG00000055833	
ENSMUSG00000028859	
ENSMUSG00000073791	
ENSMUSG00000097644	
ENSMUSG00000055833	
ENSMUSG00000028859	
ENSMUSG00000073791	
ENSMUSG00000020623	CCDS25592
ENSMUSG00000020821	CCDS24965
ENSMUSG00000024558	
ENSMUSG00000055833	
ENSMUSG00000028797	CCDS18699
ENSMUSG00000030304	
ENSMUSG00000030304	
ENSMUSG00000073791	
ENSMUSG00000020821	
ENSMUSG00000028859	CCDS18640
ENSMUSG00000096760	CCDS52101
ENSMUSG00000089932	
ENSMUSG00000005625	CCDS71287
ENSMUSG00000028797	
ENSMUSG00000030304	
ENSMUSG00000020821	CCDS24965
ENSMUSG00000005625	
ENSMUSG00000028797	
ENSMUSG00000030304	
ENSMUSG00000024558	CCDS37856
ENSMUSG00000060798	
ENSMUSG00000073791	
ENSMUSG00000030304	
ENSMUSG00000005625	
ENSMUSG00000036854	
ENSMUSG00000055833	
ENSMUSG00000032946	
ENSMUSG00000037997	
ENSMUSG00000030304	
ENSMUSG00000034528	CCDS19480
ENSMUSG00000036854	
ENSMUSG00000024558	
ENSMUSG00000032946	
ENSMUSG00000030304	
ENSMUSG00000024558	
ENSMUSG00000028797	
ENSMUSG00000055833	
ENSMUSG00000030304	
ENSMUSG00000005625	
ENSMUSG00000030304	
ENSMUSG00000090263	
ENSMUSG00000028797	
ENSMUSG00000032946	CCDS37898
ENSMUSG00000030304	
ENSMUSG00000034528	
ENSMUSG00000034430	CCDS51848
ENSMUSG00000005625	
ENSMUSG00000028797	
ENSMUSG00000107402	
ENSMUSG00000032946	
ENSMUSG00000036854	CCDS21097
ENSMUSG00000005625	
ENSMUSG00000032946	
ENSMUSG00000005625	
ENSMUSG00000101959	CCDS79501
ENSMUSG00000034528	CCDS51576
ENSMUSG00000036854	
ENSMUSG00000020623	
ENSMUSG00000032946	
ENSMUSG00000037434	CCDS15625
ENSMUSG00000032946	
ENSMUSG00000028797	
ENSMUSG00000020623	
ENSMUSG00000032946	
ENSMUSG00000031491	CCDS40312
ENSMUSG00000037434	
ENSMUSG00000032946	
ENSMUSG00000040836	
ENSMUSG00000021111	CCDS49163
ENSMUSG00000028797	
ENSMUSG00000032946	
ENSMUSG00000032946	
ENSMUSG00000020623	
ENSMUSG00000021111	
ENSMUSG00000028797	
ENSMUSG00000032946	
ENSMUSG00000020623	
ENSMUSG00000086187	
ENSMUSG00000032946	
ENSMUSG00000103755	
ENSMUSG00000028797	
ENSMUSG00000021111	CCDS49163
ENSMUSG00000032946	
ENSMUSG00000040836	CCDS78732
ENSMUSG00000110389	
ENSMUSG00000028797	
ENSMUSG00000032946	CCDS37898
ENSMUSG00000028797	
ENSMUSG00000023266	
ENSMUSG00000028797	
ENSMUSG00000034430	CCDS20358
ENSMUSG00000028549	CCDS18387
ENSMUSG00000028797	
ENSMUSG00000100207	
ENSMUSG00000037997	
ENSMUSG00000028797	
ENSMUSG00000024114	
ENSMUSG00000070803	CCDS18592
ENSMUSG00000034430	
ENSMUSG00000037997	
ENSMUSG00000028797	
ENSMUSG00000028797	
ENSMUSG00000034430	
ENSMUSG00000060798	
ENSMUSG00000037997	
ENSMUSG00000028797	
ENSMUSG00000034430	
ENSMUSG00000100142	
ENSMUSG00000004945	CCDS49930
ENSMUSG00000037997	
ENSMUSG00000060798	
ENSMUSG00000023266	CCDS28854
ENSMUSG00000073982	CCDS21529
ENSMUSG00000095017	
ENSMUSG00000037997	
ENSMUSG00000017754	CCDS17063
ENSMUSG00000004945	
ENSMUSG00000023266	
ENSMUSG00000028549	
ENSMUSG00000073982	CCDS21529
ENSMUSG00000023266	
ENSMUSG00000083417	
ENSMUSG00000028549	
ENSMUSG00000004945	
ENSMUSG00000028549	
ENSMUSG00000073982	
ENSMUSG00000035545	
ENSMUSG00000037997	CCDS20565
ENSMUSG00000023266	
ENSMUSG00000028549	
ENSMUSG00000024114	CCDS28466
ENSMUSG00000037997	
ENSMUSG00000083672	
ENSMUSG00000037997	
ENSMUSG00000031627	CCDS22295
ENSMUSG00000101133	
ENSMUSG00000024114	
ENSMUSG00000035545	
ENSMUSG00000084880	
ENSMUSG00000037997	
ENSMUSG00000101133	
ENSMUSG00000031627	
ENSMUSG00000024114	
ENSMUSG00000017754	
ENSMUSG00000036845	CCDS21098
ENSMUSG00000040795	CCDS38886
ENSMUSG00000083613	
ENSMUSG00000089697	
ENSMUSG00000031627	
ENSMUSG00000040795	
ENSMUSG00000036845	
ENSMUSG00000017754	CCDS17063
ENSMUSG00000031627	
ENSMUSG00000048992	
ENSMUSG00000040795	
ENSMUSG00000036845	CCDS71930
ENSMUSG00000031627	
ENSMUSG00000021111	
ENSMUSG00000022886	CCDS26407
ENSMUSG00000040795	
ENSMUSG00000031627	
ENSMUSG00000021111	
ENSMUSG00000017754	
ENSMUSG00000030034	
ENSMUSG00000036845	
ENSMUSG00000040795	
ENSMUSG00000031627	
ENSMUSG00000030034	
ENSMUSG00000017754	
ENSMUSG00000019173	CCDS36333
ENSMUSG00000031627	
ENSMUSG00000030034	
ENSMUSG00000017754	
ENSMUSG00000100889	
ENSMUSG00000036845	
ENSMUSG00000031627	
ENSMUSG00000109102	
ENSMUSG00000017754	
ENSMUSG00000105483	
ENSMUSG00000030034	CCDS39530
ENSMUSG00000047735	CCDS51712
ENSMUSG00000031627	
ENSMUSG00000108109	
ENSMUSG00000031627	
ENSMUSG00000099338	
ENSMUSG00000048992	CCDS37477
ENSMUSG00000019173	CCDS79048
ENSMUSG00000040123	CCDS49505
ENSMUSG00000099338	
ENSMUSG00000110414	
ENSMUSG00000056115	CCDS16029
ENSMUSG00000090115	CCDS28852
ENSMUSG00000047735	
ENSMUSG00000110374	
ENSMUSG00000019173	
ENSMUSG00000099338	
ENSMUSG00000028552	CCDS18462
ENSMUSG00000040123	CCDS49505
ENSMUSG00000099338	
ENSMUSG00000048992	
ENSMUSG00000090115	
ENSMUSG00000019173	
ENSMUSG00000040123	CCDS49505
ENSMUSG00000028552	
ENSMUSG00000021111	
ENSMUSG00000028552	
ENSMUSG00000099607	
ENSMUSG00000090115	
ENSMUSG00000107303	
ENSMUSG00000025791	CCDS18388
ENSMUSG00000090115	
ENSMUSG00000028552	
ENSMUSG00000082286	
ENSMUSG00000100242	
ENSMUSG00000028552	
ENSMUSG00000025791	
ENSMUSG00000098002	
ENSMUSG00000082286	
ENSMUSG00000031555	
ENSMUSG00000030303	
ENSMUSG00000028552	
ENSMUSG00000031555	
ENSMUSG00000030303	
ENSMUSG00000095101	CCDS51227
ENSMUSG00000028552	
ENSMUSG00000082286	
ENSMUSG00000009070	CCDS48596
ENSMUSG00000100167	
ENSMUSG00000099462	
ENSMUSG00000082286	
ENSMUSG00000021111	
ENSMUSG00000031555	
ENSMUSG00000099462	
ENSMUSG00000028552	CCDS51259
ENSMUSG00000009070	
ENSMUSG00000100167	
ENSMUSG00000021111	
ENSMUSG00000100167	
ENSMUSG00000030303	CCDS39718
ENSMUSG00000036864	
ENSMUSG00000031555	
ENSMUSG00000021111	
ENSMUSG00000033475	CCDS37643
ENSMUSG00000094648	CCDS51228
ENSMUSG00000107059	
ENSMUSG00000028552	
ENSMUSG00000036864	CCDS21096
ENSMUSG00000009070	
ENSMUSG00000086777	
ENSMUSG00000021111	
ENSMUSG00000031555	
ENSMUSG00000028552	
ENSMUSG00000089948	
ENSMUSG00000021111	
ENSMUSG00000009070	
ENSMUSG00000035545	CCDS20731
ENSMUSG00000029148	
ENSMUSG00000084823	
ENSMUSG00000028552	
ENSMUSG00000009070	
ENSMUSG00000044350	CCDS27287
ENSMUSG00000036864	
ENSMUSG00000021111	
ENSMUSG00000033475	CCDS37643
ENSMUSG00000083512	
ENSMUSG00000041859	CCDS14843
ENSMUSG00000035545	
ENSMUSG00000061816	
ENSMUSG00000036864	
ENSMUSG00000072592	
ENSMUSG00000109409	
ENSMUSG00000054412	
ENSMUSG00000029148	CCDS19180
ENSMUSG00000021111	
ENSMUSG00000044350	
ENSMUSG00000033475	
ENSMUSG00000036864	
ENSMUSG00000070908	CCDS57286
ENSMUSG00000102474	
ENSMUSG00000035545	
ENSMUSG00000044350	
ENSMUSG00000021111	
ENSMUSG00000036864	CCDS21096
ENSMUSG00000009070	CCDS48597
ENSMUSG00000108958	
ENSMUSG00000030057	
ENSMUSG00000009070	CCDS48596
ENSMUSG00000090399	
ENSMUSG00000021111	
ENSMUSG00000035545	
ENSMUSG00000025868	CCDS26532
ENSMUSG00000021111	
ENSMUSG00000041859	
ENSMUSG00000101434	
ENSMUSG00000041859	
ENSMUSG00000093904	CCDS22786
ENSMUSG00000021111	
ENSMUSG00000029148	
ENSMUSG00000041859	
ENSMUSG00000035545	
ENSMUSG00000041859	
ENSMUSG00000096549	CCDS70823
ENSMUSG00000030057	
ENSMUSG00000093904	
ENSMUSG00000035545	
ENSMUSG00000100061	
ENSMUSG00000086774	
ENSMUSG00000021111	
ENSMUSG00000029148	
ENSMUSG00000040009	CCDS23922
ENSMUSG00000035545	
ENSMUSG00000096549	
ENSMUSG00000021111	
ENSMUSG00000100713	CCDS18342
ENSMUSG00000029148	
ENSMUSG00000035545	
ENSMUSG00000096549	
ENSMUSG00000029148	
ENSMUSG00000021111	
ENSMUSG00000029064	CCDS19030
ENSMUSG00000043432	CCDS20732
ENSMUSG00000096549	
ENSMUSG00000056203	CCDS20069
ENSMUSG00000042272	CCDS16163
ENSMUSG00000106713	
ENSMUSG00000029148	
ENSMUSG00000096549	
ENSMUSG00000102456	
ENSMUSG00000033499	CCDS36588
ENSMUSG00000062551	
ENSMUSG00000040009	CCDS23922
ENSMUSG00000030057	
ENSMUSG00000029148	
ENSMUSG00000006494	CCDS16119
ENSMUSG00000062551	
ENSMUSG00000106776	
ENSMUSG00000100017	
ENSMUSG00000101463	
ENSMUSG00000042272	CCDS16163
ENSMUSG00000030057	
ENSMUSG00000062551	CCDS36626
ENSMUSG00000102417	
ENSMUSG00000029148	
ENSMUSG00000040009	
ENSMUSG00000033499	
ENSMUSG00000081298	
ENSMUSG00000062551	
ENSMUSG00000085636	
ENSMUSG00000042272	
ENSMUSG00000029148	
ENSMUSG00000033499	
ENSMUSG00000096289	
ENSMUSG00000030057	
ENSMUSG00000029148	
ENSMUSG00000109196	
ENSMUSG00000034795	CCDS27288
ENSMUSG00000086996	
ENSMUSG00000021185	CCDS26108
ENSMUSG00000061080	
ENSMUSG00000029064	CCDS19030
ENSMUSG00000042272	
ENSMUSG00000030057	
ENSMUSG00000086996	
ENSMUSG00000034795	CCDS79346
ENSMUSG00000100549	CCDS38810
ENSMUSG00000096289	
ENSMUSG00000109327	
ENSMUSG00000096289	
ENSMUSG00000034795	
ENSMUSG00000030057	
ENSMUSG00000021185	
ENSMUSG00000096289	
ENSMUSG00000092558	CCDS28851
ENSMUSG00000044156	CCDS39414
ENSMUSG00000030057	
ENSMUSG00000029064	
ENSMUSG00000096289	
ENSMUSG00000033499	CCDS79162
ENSMUSG00000034795	
ENSMUSG00000092558	
ENSMUSG00000096289	CCDS29665
ENSMUSG00000021185	CCDS26108
ENSMUSG00000061816	CCDS15024
ENSMUSG00000092558	
ENSMUSG00000033499	
ENSMUSG00000044156	
ENSMUSG00000109496	
ENSMUSG00000092558	
ENSMUSG00000111186	
ENSMUSG00000033499	
ENSMUSG00000044156	
ENSMUSG00000021185	
ENSMUSG00000101252	CCDS38811
ENSMUSG00000033499	
ENSMUSG00000021185	
ENSMUSG00000023984	
ENSMUSG00000030057	CCDS51841
ENSMUSG00000044156	
ENSMUSG00000029064	
ENSMUSG00000087703	
ENSMUSG00000023984	
ENSMUSG00000044156	
ENSMUSG00000025821	CCDS20100
ENSMUSG00000021185	
ENSMUSG00000061816	CCDS48284
ENSMUSG00000099428	
ENSMUSG00000109569	
ENSMUSG00000022533	CCDS49820
ENSMUSG00000025821	
ENSMUSG00000061816	
ENSMUSG00000021185	
ENSMUSG00000023984	
ENSMUSG00000028706	CCDS18502
ENSMUSG00000029064	
ENSMUSG00000061816	
ENSMUSG00000021185	CCDS26108
ENSMUSG00000022533	
ENSMUSG00000061816	
ENSMUSG00000079444	CCDS70823
ENSMUSG00000095064	CCDS52102
ENSMUSG00000029064	CCDS19030
ENSMUSG00000061816	
ENSMUSG00000096965	
ENSMUSG00000098165	
ENSMUSG00000061816	
ENSMUSG00000022533	
ENSMUSG00000096965	
ENSMUSG00000028749	CCDS18832
ENSMUSG00000022533	
ENSMUSG00000053641	CCDS52834
ENSMUSG00000006494	
